partid,line,speaker,word
5,135,interviewer,of
5,135,interviewer,investigating
5,135,interviewer,stuff
5,135,interviewer,with
5,135,interviewer,numbers
5,135,interviewer,and
5,135,interviewer,measurements
5,135,interviewer,and
5,135,interviewer,all
5,135,interviewer,that
5,135,interviewer,stuff
5,135,interviewer,and
5,135,interviewer,actually
5,135,interviewer,have
5,135,interviewer,then
5,135,interviewer,the
5,135,interviewer,parkour
5,135,interviewer,community
5,135,interviewer,turn
5,135,interviewer,around
5,135,interviewer,and
5,135,interviewer,go
5,135,interviewer,we're
5,135,interviewer,not
5,135,interviewer,interested
5,135,interviewer,in
5,135,interviewer,any
5,135,interviewer,of
5,135,interviewer,that
5,135,interviewer,or
5,135,interviewer,something
5,135,interviewer,like
5,135,interviewer,that
5,135,interviewer,so
5,135,interviewer,and
5,135,interviewer,also
5,135,interviewer,i
5,135,interviewer,think
5,135,interviewer,what's
5,135,interviewer,really
5,135,interviewer,interesting
5,135,interviewer,is
5,135,interviewer,the
5,135,interviewer,idea
5,135,interviewer,of
5,135,interviewer,the
5,135,interviewer,kind
5,135,interviewer,of
5,135,interviewer,conventional
5,135,interviewer,wisdom
5,135,interviewer,that's
5,135,interviewer,just
5,135,interviewer,kind
5,135,interviewer,of
5,135,interviewer,sprung
5,135,interviewer,up
5,135,interviewer,around
5,135,interviewer,parkour
5,135,interviewer,just
5,135,interviewer,because
5,135,interviewer,it's
5,135,interviewer,been
5,135,interviewer,passed
5,135,interviewer,on
5,135,interviewer,word
5,135,interviewer,of
5,135,interviewer,mouth
5,135,interviewer,and
5,135,interviewer,and
5,135,interviewer,as
5,135,interviewer,you
5,135,interviewer,as
5,135,interviewer,you
5,135,interviewer,say
5,135,interviewer,is
5,135,interviewer,that
5,135,interviewer,correct
5,135,interviewer,or
5,135,interviewer,is
5,135,interviewer,it
5,135,interviewer,should
5,135,interviewer,we
5,135,interviewer,actually
5,135,interviewer,be
5,135,interviewer,saying
5,135,interviewer,to
5,135,interviewer,our
5,135,interviewer,students
5,135,interviewer,do
5,135,interviewer,it
5,135,interviewer,this
5,135,interviewer,way
5,135,interviewer,instead
5,135,interviewer,so
5,135,interviewer,i
5,135,interviewer,think
5,135,interviewer,those
5,135,interviewer,are
5,135,interviewer,some
5,135,interviewer,really
5,135,interviewer,important
5,135,interviewer,points
5,135,interviewer,to
5,135,interviewer,kind
5,135,interviewer,of
5,135,interviewer,talk
5,135,interviewer,about
5,136,participant,i
5,136,participant,think
5,136,participant,maybe
5,136,participant,simplifying
5,136,participant,it
5,136,participant,to
5,136,participant,one
5,136,participant,gender
5,136,participant,neutral
5,136,participant,question
5,136,participant,is
5,136,participant,like
5,136,participant,where
5,136,participant,do
5,136,participant,your
5,136,participant,hips
5,136,participant,needs
5,136,participant,to
5,136,participant,be
5,136,participant,because
5,136,participant,people
5,136,participant,were
5,136,participant,always
5,136,participant,telling
5,136,participant,me
5,136,participant,get
5,136,participant,your
5,136,participant,hips
5,136,participant,or
5,136,participant,your
5,136,participant,hips
5,136,participant,higher
5,136,participant,but
5,136,participant,they
5,136,participant,were
5,136,participant,the
5,136,participant,same
5,136,participant,people
5,136,participant,i'd
5,136,participant,see
5,136,participant,do
5,136,participant,kongs
5,136,participant,with
5,136,participant,their
5,136,participant,hips
5,136,participant,not
5,136,participant,ever
5,136,participant,getting
5,136,participant,higher
5,136,participant,than
5,136,participant,their
5,136,participant,head
5,136,participant,you
5,136,participant,know
5,136,participant,anything
5,136,participant,there's
5,136,participant,a
5,136,participant,big
5,136,participant,fear
5,136,participant,factor
5,136,participant,and
5,136,participant,getting
5,136,participant,your
5,136,participant,hips
5,136,participant,up
5,136,participant,because
5,136,participant,suddenly
5,136,participant,you
5,136,participant,have
5,136,participant,the
5,136,participant,ability
5,136,participant,to
5,136,participant,like
5,136,participant,tip
5,136,participant,in
5,136,participant,directions
5,136,participant,that
5,136,participant,like
5,136,participant,you
5,136,participant,know
5,136,participant,you
5,136,participant,lose
5,136,participant,stability
5,136,participant,the
5,136,participant,higher
5,136,participant,your
5,136,participant,hips
5,136,participant,get
5,136,participant,and
5,136,participant,so
5,136,participant,i
5,136,participant,think
5,136,participant,that's
5,136,participant,it
5,136,participant,that
5,136,participant,was
5,136,participant,a
5,136,participant,big
5,136,participant,thing
5,136,participant,for
5,136,participant,me
5,136,participant,it
5,136,participant,was
5,136,participant,like
5,136,participant,just
5,136,participant,like
5,136,participant,how
5,136,participant,high
5,136,participant,do
5,136,participant,they
5,136,participant,actually
5,136,participant,need
5,136,participant,to
5,136,participant,be
5,136,participant,plenty
5,136,participant,of
5,136,participant,people
5,136,participant,do
5,136,participant,them
5,136,participant,very
5,136,participant,well
5,136,participant,without
5,136,participant,getting
5,136,participant,their
5,136,participant,hips
5,136,participant,up
5,136,participant,laughs
5,136,participant,that's
5,136,participant,my
5,136,participant,like
5,136,participant,one
5,136,participant,really
5,136,participant,specific
5,136,participant,piece
5,136,participant,of
5,136,participant,it
5,137,interviewer,no
5,137,interviewer,no
5,137,interviewer,it's
5,137,interviewer,great
5,137,interviewer,it's
5,137,interviewer,definitely
5,137,interviewer,something
5,137,interviewer,that
5,137,interviewer,immediately
5,137,interviewer,my
5,137,interviewer,brain
5,137,interviewer,is
5,137,interviewer,like
5,137,interviewer,yeah
5,137,interviewer,because
5,137,interviewer,that
5,137,interviewer,makes
5,137,interviewer,sense
5,137,interviewer,because
5,137,interviewer,if
5,137,interviewer,you're
5,137,interviewer,if
5,137,interviewer,you're
5,137,interviewer,stronger
5,137,interviewer,or
5,137,interviewer,you
5,137,interviewer,know
5,137,interviewer,more
5,137,interviewer,your
5,137,interviewer,weight
5,137,interviewer,it's
5,137,interviewer,more
5,137,interviewer,distributed
5,137,interviewer,towards
5,137,interviewer,your
5,137,interviewer,shoulders
5,137,interviewer,perhaps
5,137,interviewer,you
5,137,interviewer,don't
5,137,interviewer,need
5,137,interviewer,to
5,137,interviewer,get
5,137,interviewer,the
5,137,interviewer,hips
5,137,interviewer,up
5,137,interviewer,as
5,137,interviewer,much
5,137,interviewer,because
5,137,interviewer,you
5,137,interviewer,can
5,137,interviewer,push
5,137,interviewer,off
5,137,interviewer,the
5,137,interviewer,obstacle
5,137,interviewer,higher
5,137,interviewer,and
5,137,interviewer,create
5,137,interviewer,more
5,137,interviewer,space
5,137,interviewer,for
5,137,interviewer,yourself
5,138,participant,this
5,138,participant,helps
5,138,participant,as
5,138,participant,well
5,138,participant,especially
5,138,participant,like
5,138,participant,your
5,138,participant,hips
5,138,participant,are
5,138,participant,probably
5,138,participant,lighter
5,138,participant,comparatively
5,138,participant,whereas
5,138,participant,like
5,138,participant,if
5,138,participant,you
5,138,participant,if
5,138,participant,your
5,138,participant,centre
5,138,participant,of
5,138,participant,mass
5,138,participant,is
5,138,participant,lower
5,138,participant,and
5,138,participant,your
5,138,participant,hips
5,138,participant,are
5,138,participant,heavier
5,138,participant,comparatively
5,138,participant,both
5,138,participant,getting
5,138,participant,your
5,138,participant,hips
5,138,participant,up
5,138,participant,like
5,138,participant,if
5,138,participant,your
5,138,participant,centre
5,138,participant,of
5,138,participant,mass
5,138,participant,and
5,138,participant,your
5,138,participant,shoulders
5,138,participant,and
5,138,participant,your
5,138,participant,hands
5,138,participant,are
5,138,participant,planted
5,138,participant,firmly
5,138,participant,you
5,138,participant,don't
5,138,participant,really
5,138,participant,have
5,138,participant,to
5,138,participant,worry
5,138,participant,about
5,138,participant,like
5,138,participant,your
5,138,participant,stability
5,138,participant,is
5,138,participant,okay
5,138,participant,versus
5,138,participant,if
5,138,participant,your
5,138,participant,centre
5,138,participant,of
5,138,participant,mass
5,138,participant,is
5,138,participant,lower
5,138,participant,your
5,138,participant,stability
5,138,participant,suddenly
5,138,participant,like
5,138,participant,tips
5,138,participant,funny
5,138,participant,and
5,138,participant,it's
5,138,participant,like
5,138,participant,much
5,138,participant,scarier
5,138,participant,i
5,138,participant,i
5,138,participant,suspect
5,138,participant,i
5,138,participant,think
5,138,participant,that's
5,138,participant,one
5,138,participant,of
5,138,participant,the
5,138,participant,problems
5,138,participant,i
5,138,participant,was
5,138,participant,having
5,138,participant,with
5,138,participant,like
5,138,participant,the
5,138,participant,mental
5,138,participant,side
5,138,participant,of
5,138,participant,it
5,138,participant,was
5,138,participant,that
5,138,participant,i
5,138,participant,felt
5,138,participant,there
5,138,participant,was
5,138,participant,like
5,138,participant,no
5,138,participant,stability
5,138,participant,in
5,138,participant,that
5,138,participant,moment
5,138,participant,where
5,138,participant,you
5,138,participant,know
5,138,participant,my
5,138,participant,hips
5,138,participant,were
5,138,participant,higher
5,138,participant,anyways
5,139,interviewer,that's
5,139,interviewer,good
5,139,interviewer,well
5,139,interviewer,give
5,139,interviewer,me
5,139,interviewer,a
5,139,interviewer,couple
5,139,interviewer,of
5,139,interviewer,years
5,139,interviewer,and
5,139,interviewer,hopefully
5,139,interviewer,once
5,139,interviewer,all
5,139,interviewer,this
5,139,interviewer,lockdown
5,139,interviewer,stuff
5,139,interviewer,is
5,139,interviewer,finished
5,139,interviewer,and
5,139,interviewer,i
5,139,interviewer,can
5,139,interviewer,actually
5,139,interviewer,get
5,139,interviewer,in
5,139,interviewer,a
5,139,interviewer,lab
5,139,interviewer,and
5,139,interviewer,give
5,139,interviewer,you
5,139,interviewer,an
5,139,interviewer,answer
5,140,participant,unclear
5,141,interviewer,so
5,141,interviewer,i
5,141,interviewer,think
5,141,interviewer,that
5,141,interviewer,will
5,141,interviewer,will
5,141,interviewer,do
5,141,interviewer,for
5,141,interviewer,today
5,141,interviewer,thank
5,141,interviewer,you
5,141,interviewer,very
5,141,interviewer,much
5,141,interviewer,for
5,141,interviewer,your
5,141,interviewer,time
5,142,participant,of
5,142,participant,course
5,143,interviewer,much
5,143,interviewer,appreciated
5,143,interviewer,i'll
5,143,interviewer,stop
5,143,interviewer,the
5,143,interviewer,recording
5,143,interviewer,is
5,143,interviewer,there
5,143,interviewer,anything
5,143,interviewer,else
5,143,interviewer,you
5,143,interviewer,wanted
5,143,interviewer,to
5,143,interviewer,just
5,143,interviewer,add
5,143,interviewer,or
5,144,participant,i
5,144,participant,don't
5,144,participant,think
5,144,participant,so
5,144,participant,i
5,144,participant,mean
5,144,participant,i
5,144,participant,guess
5,144,participant,like
5,144,participant,news
5,144,participant,like
5,144,participant,beating
5,144,participant,a
5,144,participant,dead
5,144,participant,horse
5,144,participant,but
5,144,participant,if
5,144,participant,you
5,144,participant,can
5,144,participant,talk
5,144,participant,to
5,144,participant,like
5,144,participant,women
